time_start_time-trial,time_end_time-trial,rotation,chart-type,workerID,log-error,totalSequence,judged-true,ans-percentage-diff,opposite-ans,ans-trial,correct-ans,time_diff_time-trial,arcPrediction,areaPrediction
1452624817218,1452624822162,159.164620321244,ellipse,HU64DD36,2.6147098441152083,21,-6,-0.14634146341463414,59,35,41,4.944,40.10911192985555,41.044527358252296
1452624822162,1452624826728,236.28824955783784,ellipse,HU64DD36,3.4757334309663976,22,-11,-0.19642857142857142,44,45,56,4.566,54.718172530839325,53.42354310053228
1452624826728,1452624831766,345.53971096873283,pie,HU64DD36,3.599912842187128,23,-12,-0.14634146341463414,18,70,82,5.038,82.0,82.0
1452624933141,1452624935471,252.0364903472364,outerRadius,HU64DD36,2.6147098441152083,46,-6,-0.07894736842105263,24,70,76,2.33,85.80645161290323,96.87825182101977
1452624935471,1452624937853,272.6057818159461,outerRadius,HU64DD36,1.6438561897747246,47,3,0.13636363636363635,78,25,22,2.382,24.838709677419356,28.043704474505724
1452624914742,1452624917420,48.110565254464746,exploded,HU64DD36,2.357552004618084,44,5,1,95,10,5,2.678,5.645161290322581,6.373569198751301
1452624937853,1452624939988,35.12810457497835,square,HU64DD36,1.0874628412503393,48,-2,-0.022988505747126436,13,85,87,2.135,88.62345784759441,88.62345784759441
1452624909930,1452624912166,128.59319273382425,exploded,HU64DD36,0.16992500144231237,42,1,0.02040816326530612,51,50,49,2.236,55.32258064516129,62.460978147762745
1452624912166,1452624914742,159.17923433706164,ellipse,HU64DD36,2.6147098441152083,43,-6,-0.16666666666666666,64,30,36,2.576,35.93244869439313,38.028833742299184
1452624902890,1452624906764,303.93155914731324,square,HU64DD36,-3,40,0,0,30,70,70,3.874,70.1585144487368,70.15851444873678
1452624906764,1452624909930,330.39603866636753,exploded,HU64DD36,2.6147098441152083,41,-6,-0.07894736842105263,24,70,76,3.166,85.80645161290323,96.87825182101977
1452624718456,1452624722431,151.68604030273855,square,HU64DD36,1.0874628412503393,1,-2,-0.021739130434782608,8,90,92,3.975,89.81677875841804,89.81677875841802
1452624705076,1452624718456,18.738597398623824,pie,HU64DD36,3.3398500028846247,0,-10,-0.25,60,30,40,13.38,40.0,40.0
1452624725290,1452624730124,335.28273917734623,pie,HU64DD36,-3,3,0,0,85,15,15,4.834,15.0,15.0
1452624722432,1452624725290,284.9424013495445,exploded,HU64DD36,1.6438561897747246,2,-3,-0.038461538461538464,22,75,78,2.858,88.06451612903226,99.4276795005203
1452624733897,1452624737452,70.20721700973809,outerRadius,HU64DD36,2.8328900141647417,5,7,0.5384615384615384,87,20,13,3.555,14.67741935483871,16.571279916753383
1452624730124,1452624733897,70.52344107069075,exploded,HU64DD36,1.6438561897747246,4,-3,-0.08333333333333333,64,33,36,3.773,40.645161290322584,45.88969823100936
1452624740642,1452624747754,81.67697676457465,outerRadius,HU64DD36,2.0443941193584534,7,4,0.36363636363636365,89,15,11,7.112,12.419354838709678,14.021852237252862
1452624737452,1452624740642,12.945131286978722,ellipse,HU64DD36,3.189824558880017,6,9,0.14754098360655737,39,70,61,3.19,62.46080607001947,62.32002563534175
1452624756751,1452624767090,202.12032333947718,ellipse,HU64DD36,2.6147098441152083,9,6,0.3157894736842105,81,25,19,10.339,17.27052605129432,14.208624138299358
1452624868720,1452624871298,294.26547456532717,pie,HU64DD36,3.0223678130284544,31,-8,-0.21052631578947367,62,30,38,2.578,38.0,38.0
1452624939988,1452624943078,107.93774720281363,pie,HU64DD36,2.0443941193584534,49,4,0.6666666666666666,94,10,6,3.09,6.0,6.0
1452624900764,1452624902890,34.600896276533604,square,HU64DD36,1.6438561897747246,39,-3,-0.03409090909090909,12,85,88,2.126,89.48629175299114,89.48629175299112
1452624878626,1452624882538,349.16758448816836,exploded,HU64DD36,3.4757334309663976,34,-11,-0.2682926829268293,59,30,41,3.912,46.29032258064516,52.26326742976067
1452624897138,1452624900764,214.46608954109251,exploded,HU64DD36,2.357552004618084,38,5,0.07692307692307693,35,70,65,3.626,73.38709677419355,82.85639958376692
1452624747754,1452624756751,156.26997113227844,square,HU64DD36,3.3398500028846247,8,-10,-0.11764705882352941,15,75,85,8.997,83.21351066016996,83.21351066016996
1452624795304,1452624799908,229.23978648148477,square,HU64DD36,1.0874628412503393,15,-2,-0.03508771929824561,43,55,57,4.604,57.29386448091728,57.29386448091728
1452624788543,1452624795304,91.60014353692532,ellipse,HU64DD36,2.6147098441152083,14,-6,-0.375,84,10,16,6.761,14.00526648313169,10.885677171759717
1452624769682,1452624774370,216.11272087320685,exploded,HU64DD36,1.0874628412503393,11,-2,-0.03225806451612903,38,60,62,4.688,70.0,79.03225806451613
1452624767090,1452624769682,265.07106550969183,square,HU64DD36,2.357552004618084,10,-5,-0.0625,20,75,80,2.592,78.98017475363658,78.98017475363656
1452624784089,1452624788543,102.09161533042789,pie,HU64DD36,1.6438561897747246,13,-3,-0.0410958904109589,27,70,73,4.454,73.0,73.0
1452624774371,1452624784088,293.37561132386327,exploded,HU64DD36,1.0874628412503393,12,-2,-0.024390243902439025,18,80,82,9.717,92.58064516129032,104.52653485952133
1452624974298,,178.80071989260614,exploded,HU64DD36,1.6438561897747246,59,-3,-0.06976744186046512,57,40,43,,48.54838709677419,54.812695109261185
1452624971922,1452624974298,332.4785408657044,outerRadius,HU64DD36,2.6147098441152083,58,-6,-0.09090909090909091,34,60,66,2.376,74.51612903225806,84.13111342351716
1452624803835,1452624807156,162.59083061479032,outerRadius,HU64DD36,1.0874628412503393,17,2,0.06451612903225806,69,33,31,3.321,35.0,39.516129032258064
1452624799908,1452624803834,336.38879056088626,exploded,HU64DD36,1.0874628412503393,16,-2,-0.0625,68,30,32,3.926,36.12903225806452,40.79084287200833
1452624810535,1452624814353,147.27000938728452,pie,HU64DD36,1.0874628412503393,19,-2,-0.0425531914893617,53,45,47,3.818,47.0,47.0
1452624957158,1452624959884,231.0825368296355,square,HU64DD36,2.8328900141647417,54,-7,-0.07608695652173914,8,85,92,2.726,90.21469392180602,90.21469392180602
1452624969533,1452624971922,134.4892113469541,outerRadius,HU64DD36,3.4757334309663976,57,-11,-0.12790697674418605,14,75,86,2.389,97.09677419354838,109.62539021852237
1452624967095,1452624969532,339.34070751070976,ellipse,HU64DD36,2.357552004618084,56,-5,-0.0625,20,75,80,2.437,81.84419704546184,84.9139112328973
1452624946695,1452624949156,356.06689117848873,outerRadius,HU64DD36,2.357552004618084,51,5,0.09090909090909091,45,60,55,2.461,62.096774193548384,70.1092611862643
1452624943078,1452624946695,280.97151218913496,square,HU64DD36,3.0223678130284544,50,8,0.14035087719298245,43,65,57,3.617,56.71577165122267,56.71577165122266
1452624954248,1452624957158,6.102677034214139,pie,HU64DD36,0.16992500144231237,53,1,0.014492753623188406,31,70,69,2.91,69.0,69.0
1452624949156,1452624954248,344.3642948102206,square,HU64DD36,2.0443941193584534,52,4,0.25,84,20,16,5.092,14.739414586138114,14.739414586138114
1452624959885,1452624967094,110.89540366083384,outerRadius,HU64DD36,3.0223678130284544,55,-8,-0.10256410256410256,22,70,78,7.209,88.06451612903226,99.4276795005203
1452624891403,1452624897138,24.25194399431348,pie,HU64DD36,2.8328900141647417,37,-7,-0.1891891891891892,63,30,37,5.735,37.0,37.0
1452624807156,1452624810532,50.20679743029177,square,HU64DD36,1.6438561897747246,18,3,0.057692307692307696,48,55,52,3.376,52.420101041416736,52.42010104141672
1452624873284,1452624878626,249.87895796075463,square,HU64DD36,0.16992500144231237,33,-1,-0.012345679012345678,19,80,81,5.342,79.90228680318073,79.90228680318074
1452625292201,1452625298111,169.00818885304034,exploded,EH67CQ28,-3,30,0,0,20,80,80,5.91,90.3225806451613,101.97710718002081
1452625285403,1452625289135,34.009836819022894,square,EH67CQ28,1.0874628412503393,28,-2,-0.021739130434782608,8,90,92,3.732,92.70527372612366,92.70527372612366
1452625379901,1452625389481,218.91710023395717,square,EH67CQ28,0.16992500144231237,45,-1,-0.011363636363636364,12,87,88,9.58,88.97148231047451,88.97148231047454
1452625289135,1452625292201,167.8522446937859,exploded,EH67CQ28,0.16992500144231237,29,1,0.011235955056179775,11,90,89,3.066,100.48387096774194,113.44953173777316
1452625319272,1452625324190,171.0191498324275,exploded,EH67CQ28,3.4757334309663976,36,11,0.15942028985507245,31,80,69,4.918,77.90322580645162,87.95525494276795
1452625314227,1452625319272,359.71001842059195,square,EH67CQ28,-3,35,0,0,20,80,80,5.045,79.05493200206149,79.0549320020615
1452625301167,1452625305770,234.140831110999,pie,EH67CQ28,2.8328900141647417,32,7,0.5384615384615384,87,20,13,4.603,13.0,13.0
1452625266817,1452625272451,188.6954934708774,square,EH67CQ28,-3,24,0,0,85,15,15,5.634,16.63526116107994,16.635261161079946
1452625272451,1452625277771,172.3610099684447,exploded,EH67CQ28,1.0874628412503393,25,-2,-0.0625,68,30,32,5.32,36.12903225806452,40.79084287200833
1452625277771,1452625281961,164.84152835793793,pie,EH67CQ28,1.6438561897747246,26,3,0.03488372093023256,14,89,86,4.19,86.0,86.0
1452625281961,1452625285403,292.1972464118153,exploded,EH67CQ28,1.6438561897747246,27,-3,-0.0410958904109589,27,70,73,3.442,82.41935483870968,93.05411030176899
1452625242752,1452625253960,244.93210673332214,ellipse,EH67CQ28,0.16992500144231237,20,-1,-0.09090909090909091,89,10,11,11.208,7.601900017089165,5.707858781695893
1452625253960,1452625259393,5.612362856045365,pie,EH67CQ28,1.6438561897747246,21,3,0.058823529411764705,49,54,51,5.433,51.0,51.0
1452625259393,1452625263808,29.01108182966709,ellipse,EH67CQ28,3.599912842187128,22,12,0.8571428571428571,86,26,14,4.415,12.935507036266369,10.193933826731813
1452625263808,1452625266817,321.0153079312295,exploded,EH67CQ28,2.6147098441152083,23,6,0.3157894736842105,81,25,19,3.009,21.451612903225808,24.219562955254943
1452625389481,1452625392830,30.153824407607317,square,EH67CQ28,1.0874628412503393,46,-2,-0.021739130434782608,8,90,92,3.349,93.03372000334933,93.03372000334934
1452625392830,1452625396712,100.3864162042737,exploded,EH67CQ28,1.0874628412503393,47,-2,-0.024390243902439025,18,80,82,3.882,92.58064516129032,104.52653485952133
1452625375486,1452625379901,212.31871970929205,exploded,EH67CQ28,1.6438561897747246,44,3,0.1875,84,19,16,4.415,18.06451612903226,20.395421436004163
1452625396712,1452625401397,177.2002620343119,pie,EH67CQ28,1.0874628412503393,48,-2,-0.022988505747126436,13,85,87,4.685,87.0,87.0
1452625363992,1452625367692,135.19980705343187,pie,EH67CQ28,-3,42,0,0,53,47,47,3.7,47.0,47.0
1452625367692,1452625375486,131.99485905468464,square,EH67CQ28,4.098032082960526,43,-17,-0.4594594594594595,63,20,37,7.794,37.696196333841435,37.69619633384143
1452625355230,1452625359042,269.8896415159106,ellipse,EH67CQ28,0.16992500144231237,40,-1,-0.02040816326530612,51,48,49,3.812,49.350078939493955,49.49945917859455
1452625359042,1452625363992,278.022435111925,ellipse,EH67CQ28,2.6147098441152083,41,-6,-0.09230769230769231,35,59,65,4.95,63.75483271803094,60.898783714615845
1452625112738,1452625123577,224.4113484956324,exploded,EH67CQ28,1.6438561897747246,1,-3,-0.038461538461538464,22,75,78,10.839,88.06451612903226,99.4276795005203
1452625106338,1452625112737,99.53005945309997,ellipse,EH67CQ28,3.0223678130284544,0,8,0.11940298507462686,33,75,67,6.399,66.41427642911808,63.95557350256082
1452625130509,1452625134573,12.343592019751668,outerRadius,EH67CQ28,3.0223678130284544,3,8,0.15384615384615385,48,60,52,4.064,58.70967741935484,66.28511966701353
1452625123577,1452625130509,40.870526153594255,square,EH67CQ28,2.6147098441152083,2,-6,-0.07894736842105263,24,70,76,6.932,76.45449279438594,76.45449279438594
1452625139241,1452625147801,47.59745104238391,ellipse,EH67CQ28,3.189824558880017,5,9,0.16071428571428573,44,65,56,8.56,55.261593564749326,53.82943947589611
1452625134573,1452625139241,78.05567348375916,square,EH67CQ28,3.4757334309663976,4,-11,-0.2682926829268293,59,30,41,4.668,40.427131648736875,40.427131648736875
1452625155622,1452625162522,309.8433426953852,square,EH67CQ28,1.6438561897747246,7,3,0.05263157894736842,43,60,57,6.9,58.75202485622357,58.75202485622357
1452625147801,1452625155622,239.18129118159413,pie,EH67CQ28,-3,6,0,0,60,40,40,7.821,40.0,40.0
1452625168545,1452625176198,355.77413845807314,square,EH67CQ28,3.0223678130284544,9,8,0.12903225806451613,38,70,62,7.653,61.03657724577028,61.036577245770296
1452625298111,1452625301167,223.64086559973657,outerRadius,EH67CQ28,0.16992500144231237,31,-1,-0.010416666666666666,4,95,96,3.056,108.38709677419355,122.37252861602498
1452625401397,1452625405686,276.3278493192047,ellipse,EH67CQ28,1.0874628412503393,49,-2,-0.05405405405405406,63,35,37,4.289,40.1446817040342,42.7006453220947
1452625338736,1452625355230,65.06804150529206,outerRadius,EH67CQ28,1.6438561897747246,39,3,0.6,95,8,5,16.494,5.645161290322581,6.373569198751301
1452625308970,1452625314227,73.55760393664241,ellipse,EH67CQ28,2.357552004618084,34,-5,-0.07142857142857142,30,65,70,5.257,66.211164003672,62.35800133268993
1452625331216,1452625338736,1.3804719597101212,outerRadius,EH67CQ28,0.16992500144231237,38,-1,-0.027777777777777776,64,35,36,7.52,40.645161290322584,45.88969823100936
1452625162522,1452625168544,35.59675907716155,pie,EH67CQ28,2.8328900141647417,8,-7,-0.19444444444444445,64,29,36,6.022,36.0,36.0
1452625218469,1452625223215,112.05576298758388,outerRadius,EH67CQ28,3.820178962415188,15,14,0.21212121212121213,34,80,66,4.746,74.51612903225806,84.13111342351716
1452625204855,1452625218469,2.1012878883630037,ellipse,EH67CQ28,3.189824558880017,14,-9,-0.23684210526315788,62,29,38,13.614,35.343806795893734,32.117729386838555
1452625181786,1452625186738,17.964068306609988,exploded,EH67CQ28,-3,11,0,0,15,85,85,4.952,95.96774193548387,108.3506763787721
1452625176198,1452625181786,67.64514958485961,outerRadius,EH67CQ28,3.4757334309663976,10,-11,-0.2682926829268293,59,30,41,5.588,46.29032258064516,52.26326742976067
1452625192702,1452625204855,283.9070843439549,outerRadius,EH67CQ28,4.098032082960526,13,17,0.2786885245901639,39,78,61,12.153,68.87096774193549,77.75754422476587
1452625186738,1452625192702,245.1275252737105,ellipse,EH67CQ28,0.16992500144231237,12,-1,-0.012345679012345678,19,80,81,5.964,78.68092589333602,76.81304455297138
1452625442376,,34.91494305431843,outerRadius,EH67CQ28,1.6438561897747246,59,3,0.04838709677419355,38,65,62,,70.0,79.03225806451613
1452625439666,1452625442376,287.69956226460636,pie,EH67CQ28,1.6438561897747246,58,3,0.13636363636363635,78,25,22,2.71,22.0,22.0
1452625227121,1452625230155,220.11180373840034,outerRadius,EH67CQ28,3.599912842187128,17,12,0.15384615384615385,22,90,78,3.034,88.06451612903226,99.4276795005203
1452625223215,1452625227121,33.19920217618346,ellipse,EH67CQ28,2.0443941193584534,16,4,0.07272727272727272,45,59,55,3.906,55.265813897040026,54.300656489180874
1452625238736,1452625242752,189.55381309613585,exploded,EH67CQ28,2.0443941193584534,19,4,0.6666666666666666,94,10,6,4.016,6.774193548387097,7.648283038501561
1452625420814,1452625424830,71.8194608297199,square,EH67CQ28,0.16992500144231237,54,-1,-0.03225806451612903,69,30,31,4.016,29.851984370732808,29.851984370732815
1452625436264,1452625439666,226.83618790470064,square,EH67CQ28,1.0874628412503393,57,-2,-0.024390243902439025,18,80,82,3.402,82.67066353657818,82.67066353657818
1452625431746,1452625436264,209.9430974945426,exploded,EH67CQ28,1.0874628412503393,56,2,0.6666666666666666,97,5,3,4.518,3.3870967741935485,3.8241415192507806
1452625410652,1452625414308,340.0879908911884,pie,EH67CQ28,0.16992500144231237,51,-1,-0.013157894736842105,24,75,76,3.656,76.0,76.0
1452625405686,1452625410652,105.80301065929234,pie,EH67CQ28,0.16992500144231237,50,1,0.25,96,5,4,4.966,4.0,4.0
1452625416941,1452625420814,46.585398679599166,pie,EH67CQ28,2.8328900141647417,53,7,0.4375,84,23,16,3.873,16.0,16.0
1452625414308,1452625416940,282.7712652180344,pie,EH67CQ28,-3,52,0,0,75,25,25,2.632,25.0,25.0
1452625424830,1452625431745,324.6313691698015,outerRadius,EH67CQ28,3.0223678130284544,55,-8,-0.21052631578947367,62,30,38,6.915,42.903225806451616,48.43912591050989
1452625324190,1452625331216,165.70630037225783,outerRadius,EH67CQ28,1.6438561897747246,37,-3,-0.06976744186046512,57,40,43,7.026,48.54838709677419,54.812695109261185
1452625230155,1452625238736,331.9758398272097,outerRadius,EH67CQ28,0.16992500144231237,18,1,0.017543859649122806,43,58,57,8.581,64.35483870967742,72.65868886576483
1452625305770,1452625308970,256.99467482976615,ellipse,EH67CQ28,0.16992500144231237,33,1,0.05263157894736842,81,20,19,3.2,15.483323089815649,11.810102398711333
1452626121624,1452626126757,238.6262418050319,exploded,TX92AB61,1.6438561897747246,30,3,0.05263157894736842,43,60,57,5.133,64.35483870967742,72.65868886576483
1452626103010,1452626117381,332.8491398412734,outerRadius,TX92AB61,2.0443941193584534,28,4,0.05263157894736842,24,80,76,14.371,85.80645161290323,96.87825182101977
1452626230101,1452626235994,17.816523676738143,exploded,TX92AB61,2.357552004618084,45,5,0.058823529411764705,15,90,85,5.893,95.96774193548387,108.3506763787721
1452626117382,1452626121623,51.32661525160074,exploded,TX92AB61,1.6438561897747246,29,-3,-0.23076923076923078,87,10,13,4.241,14.67741935483871,16.571279916753383
1452626164446,1452626171437,343.1736381724477,pie,TX92AB61,2.0443941193584534,36,-4,-0.0975609756097561,59,37,41,6.991,41.0,41.0
1452626155960,1452626164445,179.35849020257592,square,TX92AB61,-3,35,0,0,75,25,25,8.485,24.999999999999993,25.0
1452626131614,1452626138047,41.81262734346092,pie,TX92AB61,2.8328900141647417,32,-7,-0.14893617021276595,53,40,47,6.433,47.0,47.0
1452626072063,1452626082023,194.67030457220972,square,TX92AB61,1.0874628412503393,24,2,0.025,20,82,80,9.96,79.74332162691641,79.74332162691641
1452626082024,1452626089109,223.3330314885825,ellipse,TX92AB61,1.6438561897747246,25,-3,-0.038461538461538464,22,75,78,7.085,73.13438426688214,67.3857538122762
1452626089109,1452626098525,94.86422577872872,outerRadius,TX92AB61,2.357552004618084,26,5,0.11627906976744186,57,48,43,9.416,48.54838709677419,54.812695109261185
1452626098526,1452626103009,53.39345930144191,outerRadius,TX92AB61,0.16992500144231237,27,-1,-0.25,96,3,4,4.483,4.516129032258065,5.098855359001041
1452626040400,1452626046177,56.89624758437276,square,TX92AB61,2.0443941193584534,20,4,0.05263157894736842,24,80,76,5.777,76.07657361363228,76.07657361363226
1452626046177,1452626056851,189.41768336109817,pie,TX92AB61,3.189824558880017,21,9,0.13636363636363635,34,75,66,10.674,66.0,66.0
1452626056851,1452626067765,213.20853886194527,exploded,TX92AB61,2.8328900141647417,22,7,0.18421052631578946,62,45,38,10.914,42.903225806451616,48.43912591050989
1452626067766,1452626072063,79.47625016793609,outerRadius,TX92AB61,1.0874628412503393,23,2,0.02564102564102564,22,80,78,4.297,88.06451612903226,99.4276795005203
1452626235995,1452626240260,106.05558682233095,outerRadius,TX92AB61,3.4757334309663976,46,11,0.22448979591836735,51,60,49,4.265,55.32258064516129,62.460978147762745
1452626240261,1452626247654,144.89135049283504,ellipse,TX92AB61,4.1799090900149345,47,18,0.2903225806451613,38,80,62,7.393,64.98352171856659,69.56995273253622
1452626225935,1452626230100,122.35942650586367,outerRadius,TX92AB61,1.6438561897747246,44,3,0.13636363636363635,78,25,22,4.165,24.838709677419356,28.043704474505724
1452626247655,1452626256220,194.32527082040906,square,TX92AB61,2.0443941193584534,48,4,0.046511627906976744,14,90,86,8.565,87.7012032607997,87.7012032607997
1452626207794,1452626220056,226.62876865826547,square,TX92AB61,3.7142455176661224,42,13,0.40625,68,45,32,12.262,32.705941773095766,32.70594177309576
1452626220057,1452626225934,152.37423403188586,square,TX92AB61,1.0874628412503393,43,-2,-0.4,95,3,5,5.877,4.422002092550786,4.42200209255079
1452626197804,1452626202427,169.01540885679424,exploded,TX92AB61,0.16992500144231237,40,-1,-0.0196078431372549,49,50,51,4.623,57.58064516129032,65.01040582726327
1452626202428,1452626207793,312.6496591139585,ellipse,TX92AB61,0.16992500144231237,41,-1,-0.027777777777777776,64,35,36,5.365,39.28517727156598,42.049292569007406
1452625871016,1452625900544,192.29160368442535,square,TX92AB61,1.0874628412503393,1,2,0.0273972602739726,27,75,73,29.528,73.39022697878785,73.39022697878788
1452625852928,1452625871016,129.4768557138741,pie,TX92AB61,3.820178962415188,0,14,0.7368421052631579,81,33,19,18.088,19.0,19.0
1452625908949,1452625920847,198.16129993647337,ellipse,TX92AB61,2.0443941193584534,3,4,0.043478260869565216,8,96,92,11.898,89.7215471942584,85.0393655112805
1452625900545,1452625908948,192.00922734104097,exploded,TX92AB61,2.8328900141647417,2,7,0.07954545454545454,12,95,88,8.403,99.35483870967742,112.1748178980229
1452625928057,1452625934238,223.31127994693816,pie,TX92AB61,0.16992500144231237,5,-1,-0.01639344262295082,39,60,61,6.181,61.0,61.0
1452625920848,1452625928056,244.84166423790157,pie,TX92AB61,1.6438561897747246,4,3,0.036585365853658534,18,85,82,7.208,82.0,82.0
1452625943099,1452625947752,54.42985212430358,ellipse,TX92AB61,2.0443941193584534,7,4,0.36363636363636365,89,15,11,4.653,8.145007132833292,6.025832122867215
1452625934239,1452625943098,72.50030698254704,exploded,TX92AB61,0.16992500144231237,6,1,0.014492753623188406,31,70,69,8.859,77.90322580645162,87.95525494276795
1452625952766,1452625962609,158.41768747195601,ellipse,TX92AB61,2.0443941193584534,9,4,0.1111111111111111,64,40,36,9.843,36.03666877393564,38.218380455628825
1452626126758,1452626131613,27.65418958850205,outerRadius,TX92AB61,0.16992500144231237,31,1,0.07142857142857142,86,15,14,4.855,15.806451612903226,17.845993756503642
1452626256221,1452626259984,121.69707820750773,exploded,TX92AB61,1.0874628412503393,49,-2,-0.05405405405405406,63,35,37,3.763,41.774193548387096,47.164412070759624
1452626189092,1452626197803,131.38787574134767,pie,TX92AB61,3.3398500028846247,39,10,0.15384615384615385,35,75,65,8.711,65.0,65.0
1452626144322,1452626155959,185.5801894236356,pie,TX92AB61,2.6147098441152083,34,6,0.06741573033707865,11,95,89,11.637,89.0,89.0
1452626177200,1452626189091,321.63443511351943,ellipse,TX92AB61,1.6438561897747246,38,3,0.03260869565217391,8,95,92,11.891,92.49041524195884,94.33657560524203
1452625947753,1452625952765,325.58539277873933,square,TX92AB61,0.16992500144231237,8,-1,-0.05263157894736842,81,18,19,5.012,16.990330911305136,16.990330911305144
1452625994477,1452626000983,55.80394210293889,pie,TX92AB61,0.16992500144231237,15,-1,-0.03225806451612903,69,30,31,6.506,31.0,31.0
1452625990210,1452625994477,98.56340708211064,outerRadius,TX92AB61,-3,14,0,0,20,80,80,4.267,90.3225806451613,101.97710718002081
1452625966419,1452625976735,302.1162267588079,ellipse,TX92AB61,2.0443941193584534,11,4,0.0975609756097561,59,45,41,10.316,43.39613827126825,45.1205043612587
1452625962610,1452625966419,114.54714775085449,pie,TX92AB61,0.16992500144231237,10,-1,-0.017857142857142856,44,55,56,3.809,56.0,56.0
1452625980794,1452625990209,31.827399786561728,outerRadius,TX92AB61,4.330916878114617,13,20,0.5,60,60,40,9.415,45.16129032258065,50.988553590010405
1452625976736,1452625980793,329.57184311002493,ellipse,TX92AB61,2.6147098441152083,12,-6,-0.375,84,10,16,4.057,20.106198113380653,26.48492303328615
1452626321900,,304.9678735155612,pie,TX92AB61,1.6438561897747246,59,3,0.04838709677419355,38,65,62,,62.0,62.0
1452626317516,1452626321899,285.6797375064343,exploded,TX92AB61,-3,58,0,0,97,3,3,4.383,3.3870967741935485,3.8241415192507806
1452626006359,1452626012569,247.6012927852571,outerRadius,TX92AB61,4.1799090900149345,17,18,0.3157894736842105,43,75,57,6.21,64.35483870967742,72.65868886576483
1452626000983,1452626006358,253.19309508427978,outerRadius,TX92AB61,0.16992500144231237,16,-1,-0.16666666666666666,94,5,6,5.375,6.774193548387097,7.648283038501561
1452626035536,1452626040399,196.39651704579592,exploded,TX92AB61,1.6438561897747246,19,3,0.034482758620689655,13,90,87,4.863,98.2258064516129,110.90010405827263
1452626291924,1452626298211,89.33713361620903,ellipse,TX92AB61,3.3398500028846247,54,-10,-0.6666666666666666,85,5,15,6.287,12.561437571331288,9.505855451632812
1452626310934,1452626317515,217.4359096493572,square,TX92AB61,3.0223678130284544,57,8,0.21621621621621623,63,45,37,6.581,38.36929519354235,38.36929519354234
1452626303818,1452626310933,200.68150176666677,ellipse,TX92AB61,3.0223678130284544,56,8,0.11940298507462686,33,75,67,7.115,66.19160550587185,63.574304985526645
1452626271036,1452626275292,146.5120486356318,pie,TX92AB61,1.6438561897747246,51,-3,-0.07894736842105263,62,35,38,4.256,38.0,38.0
1452626259985,1452626271035,24.34909963980317,square,TX92AB61,2.357552004618084,50,5,0.06097560975609756,18,87,82,11.05,83.6856364920127,83.6856364920127
1452626279754,1452626291923,44.91204634308815,exploded,TX92AB61,0.16992500144231237,53,1,0.010416666666666666,4,97,96,12.169,108.38709677419355,122.37252861602498
1452626275293,1452626279753,229.16352231055498,ellipse,TX92AB61,3.3398500028846247,52,-10,-0.18181818181818182,45,45,55,4.46,54.3957805622467,53.18918301039548
1452626298212,1452626303817,88.3030938450247,outerRadius,TX92AB61,0.16992500144231237,55,-1,-0.0625,84,15,16,5.605,18.06451612903226,20.395421436004163
1452626171438,1452626177199,65.42399427853525,exploded,TX92AB61,2.0443941193584534,37,4,0.04938271604938271,19,85,81,5.761,91.45161290322581,103.25182101977107
1452626012570,1452626035535,277.40905003622174,square,TX92AB61,1.0874628412503393,18,2,0.02857142857142857,30,72,70,22.965,71.03725778239397,71.03725778239395
1452626138048,1452626144321,334.3567351810634,square,TX92AB61,3.0223678130284544,33,8,0.15384615384615385,48,60,52,6.273,51.83192377857405,51.83192377857405
1452624990299,1452624994805,209.8382281512022,ellipse,WT85WH24,0.16992500144231237,30,1,0.01639344262295082,39,62,61,4.506,60.68020788815347,58.45995958383748
1452624977047,1452624985930,234.04301673173904,ellipse,WT85WH24,3.3398500028846247,28,-10,-0.11363636363636363,12,78,88,8.883,86.40562148552998,86.36007983625137
1452625050798,1452625055099,256.2323561590165,ellipse,WT85WH24,1.0874628412503393,45,2,0.3333333333333333,94,8,6,4.301,3.973238470003547,3.033110576866611
1452624985930,1452624990299,252.43076233193278,pie,WT85WH24,1.0874628412503393,29,2,0.6666666666666666,97,5,3,4.369,3.0,3.0
1452625016641,1452625020237,340.44067857787013,outerRadius,WT85WH24,2.0443941193584534,36,-4,-0.05970149253731343,33,63,67,3.596,75.64516129032258,85.40582726326743
1452625012139,1452625016640,345.65786856226623,pie,WT85WH24,0.16992500144231237,35,1,0.016129032258064516,38,63,62,4.501,62.0,62.0
1452624998139,1452625001534,181.08297122642398,square,WT85WH24,1.6438561897747246,32,3,0.2,85,18,15,3.395,16.038059169881485,16.038059169881482
1452624956288,1452624959860,179.9801186285913,ellipse,WT85WH24,1.6438561897747246,24,3,0.05263157894736842,43,60,57,3.572,58.86404267129761,62.02134458649259
1452624959861,1452624963210,41.10473924316466,exploded,WT85WH24,1.0874628412503393,25,-2,-0.025,20,78,80,3.349,90.3225806451613,101.97710718002081
1452624963211,1452624969466,199.87518112175167,exploded,WT85WH24,-3,26,0,0,35,65,65,6.255,73.38709677419355,82.85639958376692
1452624969466,1452624977047,144.35294296592474,ellipse,WT85WH24,2.6147098441152083,27,-6,-0.06976744186046512,14,80,86,7.581,87.9571685978049,90.85980700525357
1452624932707,1452624937122,15.31643221154809,exploded,WT85WH24,0.16992500144231237,20,-1,-0.0196078431372549,49,50,51,4.415,57.58064516129032,65.01040582726327
